,CNR,Cortical Contrast,EFC,FBER,FWHM,FWHM_x,FWHM_y,FWHM_z,Participant,Qi1,SNR,Series,Session,Site,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
489,9.5044420757,0.3222646223,0.411214296,740.6483279934,5.14925,5.77808,5.07861,4.65268,50621,0.1054039776,22.8666916326,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,129.779434204,-120.267288208,-93.1847991943,0,1,0,,,1,0,0,0,0,[  -1.          -0.          -0.         129.7794342],[  -0.            1.           -0.         -120.26728821],[  0.           0.           1.         -93.18479919],0,0
490,9.1664368915,0.3442227359,0.4082713544,321.1220505755,5.42726,6.14525,4.84647,5.36756,50622,0.1098978281,20.2814659903,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,130.127700806,-175.408065796,-105.048538208,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          130.12770081],[  -0.           1.          -0.        -175.4080658],[   0.            0.            1.         -105.04853821],0,0
491,8.3450335341,0.3384087319,0.4435666772,296.4761405396,4.85736,5.72716,4.31891,4.63328,50623,0.0979456736,18.1208338785,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,110.440200806,-177.595565796,-107.236038208,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          110.44020081],[  -0.           1.          -0.        -177.5955658],[   0.            0.            1.         -107.23603821],0,0
492,10.3336077181,0.3349885867,0.4086640452,439.6484305466,4.97022,5.49051,4.81908,4.64036,50624,0.1300700469,24.2708976426,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,113.572540283,-177.943466187,-106.589019775,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          113.57254028],[  -0.            1.           -0.         -177.94346619],[   0.            0.            1.         -106.58901978],0,0
493,13.1820659014,0.379970559,0.379592491,556.548286661,4.14958,4.62852,3.86198,3.99724,50625,0.0842125893,26.4668958882,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,111.533950806,-175.954940796,-113.251663208,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          111.53395081],[  -0.           1.          -0.        -175.9549408],[   0.            0.            1.         -113.25166321],0,0
494,11.0392169583,0.375820083,0.4592368666,447.3736074267,4.75079,5.43014,4.00556,4.92974,50626,0.1139444517,21.9162883863,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,117.549575806,-176.501815796,-108.876663208,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          117.54957581],[  -0.           1.          -0.        -176.5018158],[   0.            0.            1.         -108.87666321],0,0
495,12.6555450178,0.3474979801,0.3925738981,354.4367369425,4.35584,5.00544,3.83628,4.30392,50627,0.1403155541,26.7718696301,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,123.018325806,-173.220565796,-78.251663208,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          123.01832581],[  -0.           1.          -0.        -173.2205658],[  0.           0.           1.         -78.25166321],0,0
496,10.3650634609,0.3406788294,0.4104082939,390.5193808503,5.14845,5.76268,4.78595,4.94808,50628,0.1018239305,22.9448317086,anat_1,session_1,Yale,,16,,,,1,,1,1,1,1,120.830825806,-176.501815796,-97.392288208,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          120.83082581],[  -0.           1.          -0.        -176.5018158],[  0.           0.           1.         -97.39228821],0,0
497,5.6863247095,0.2682947832,0.6493237349,534.4733995708,3.17716,2.93917,3.22654,3.38187,50642,0.234838514,17.8065943494,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,82.5,-120,-67,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   82.5],[  -0.    1.   -0. -120.],[  0.   0.   1. -67.],0,0
498,11.3758558339,0.2942313573,0.3953470103,623.1007361552,3.34332,3.10229,3.37862,3.56545,50643,0.1309221266,31.1591973163,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-143.198303223,-104.684738159,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.            1.           -0.         -143.19830322],[   0.            0.            1.         -104.68473816],0,0
499,11.2877573713,0.2956064471,0.412070629,948.1665292796,3.37185,3.09736,3.42088,3.61807,50644,0.1053318084,32.5881372586,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-127,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.    0.    1. -127.],0,0
500,6.7910267636,0.2834000191,0.6397482073,490.7978203642,3.36482,3.12992,3.36253,3.61981,50645,0.2030098159,19.1939155598,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,79.2627105713,-120,-29,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          79.26271057],[  -0.    1.   -0. -120.],[  0.   0.   1. -29.],0,0
501,7.0210500535,0.3010872487,0.5620961953,621.2040093647,3.53099,3.27747,3.63393,3.69636,50646,0.1766504381,20.2836708428,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,86.9213104248,-120,-73.3946685791,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          86.92131042],[  -0.    1.   -0. -120.],[  0.           0.           1.         -73.39466858],0,0
502,7.4564834864,0.284685834,0.5078347592,565.6565639203,3.22865,3.025,3.28953,3.38224,50647,0.1831996051,21.7768971114,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,88.9213104248,-120,-82.6053237915,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          88.92131042],[  -0.    1.   -0. -120.],[  0.           0.           1.         -82.60532379],0,0
503,6.928708092,0.2751314215,0.5376484258,580.6614201745,3.31364,3.00492,3.37089,3.59201,50648,0.2241183167,20.9908139497,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,84.5,-114,-96,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   84.5],[  -0.    1.   -0. -114.],[  0.   0.   1. -96.],0,0
504,6.6147821162,0.2974958415,0.561004839,714.7511006685,3.31071,3.03422,3.42887,3.48792,50649,0.2064797294,19.6323199504,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,89.9479446411,-119.815979004,-106,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          89.94794464],[  -0.          1.         -0.       -119.815979],[   0.    0.    1. -106.],0,0
505,5.6567741912,0.2688397646,0.6185501496,463.7609835591,3.46302,3.05271,3.70136,3.67553,50650,0.2403415094,16.9970159247,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,76.5,-116,-39,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   76.5],[  -0.    1.   -0. -116.],[  0.   0.   1. -39.],0,0
506,8.9382755861,0.2931952503,0.4493507219,715.1938692518,3.50729,3.30593,3.51055,3.71747,50651,0.1375033722,24.3765239379,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-127,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.    0.    1. -127.],0,0
507,9.2390135914,0.293562954,0.4268779369,752.5981968982,3.36065,3.12327,3.43206,3.54085,50652,0.121634864,25.6202336902,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-133.841674805,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.           0.           1.        -133.8416748],0,0
508,9.6253073729,0.2983453055,0.4479665749,761.3021449764,3.26489,3.02684,3.44369,3.33882,50653,0.1132622384,27.7003648548,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,85.0786895752,-127,-110.050842285,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          85.07868958],[  -0.    1.   -0. -127.],[   0.            0.            1.         -110.05084229],0,0
509,6.8865365659,0.2894808413,0.5775245481,700.7607146755,3.38289,3.14001,3.5055,3.51708,50654,0.2115077077,19.4077049876,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,84.5,-110,-94,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   84.5],[  -0.    1.   -0. -110.],[  0.   0.   1. -94.],0,0
510,7.8169617748,0.2790948254,0.5000791828,983.7770027149,3.38017,3.13248,3.48868,3.53401,50655,0.1776051355,25.9566931007,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-127,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.    0.    1. -127.],0,0
511,9.8905753417,0.2611610678,0.3752166488,855.3575846119,3.39582,3.04671,3.42807,3.74932,50656,0.089271243,30.5674332008,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,79.6307525635,-127,-124.578689575,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          79.63075256],[  -0.    1.   -0. -127.],[   0.            0.            1.         -124.57868958],0,0
512,10.3975249605,0.3166810518,0.443160461,860.6890177445,3.43094,3.22957,3.45862,3.61571,50657,0.1233164442,26.1807441426,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-133.841674805,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.           0.           1.        -133.8416748],0,0
513,9.3657646755,0.2970091815,0.4341909705,739.2683063801,3.68934,3.45895,3.64574,3.98213,50658,0.1389788799,24.8629353426,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-133.841674805,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.           0.           1.        -133.8416748],0,0
514,7.6313233927,0.2684181907,0.4693313519,840.589436022,3.38069,3.17401,3.53491,3.44373,50659,0.1919504062,25.5669071889,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,85.5,-127,-127,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   85.5],[  -0.    1.   -0. -127.],[   0.    0.    1. -127.],0,0
515,10.4054718659,0.2856081402,0.4165428382,776.4011787987,3.20041,2.98104,3.30924,3.32294,50660,0.1223225156,30.173876338,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,81.4467315674,-125.576278687,-98.6368103027,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          81.44673157],[  -0.            1.           -0.         -125.57627869],[  0.          0.          1.        -98.6368103],0,0
516,7.0051419221,0.2935045002,0.6095845297,533.4338083105,3.29036,3.03477,3.29529,3.56214,50661,0.2506351209,19.3027751709,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,85.5,-119,-57,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   85.5],[  -0.    1.   -0. -119.],[  0.   0.   1. -57.],0,0
517,9.1683966428,0.2889454554,0.4383110541,784.7224442811,3.3098,3.07731,3.33223,3.53591,50663,0.1687498931,26.5654954521,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,87.5,-127,-127,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.    0.    1. -127.],0,0
518,7.1742983475,0.2748725932,0.5392627658,504.3223010071,3.4008,3.22953,3.42567,3.55515,50664,0.1806216058,20.8513509504,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,90.7372894287,-122,-72.789352417,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          90.73728943],[  -0.    1.   -0. -122.],[  0.           0.           1.         -72.78935242],0,0
519,7.3146679908,0.276639431,0.528684648,607.4658263689,3.37088,3.1325,3.49501,3.49856,50665,0.1998737799,22.1627600906,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,87.3159790039,-110.050842285,-77.9830474854,0,1,0,,,1,0,0,0,0,[ -1.        -0.        -0.        87.315979],[  -0.            1.           -0.         -110.05084229],[  0.           0.           1.         -77.98304749],0,0
520,8.3643943933,0.275181295,0.4549172255,757.6042575838,3.32246,3.06948,3.41187,3.50206,50666,0.164197816,25.0446416878,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,87.5,-127,-127,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.    0.    1. -127.],0,0
521,8.242272459,0.2755300242,0.4306551371,882.066177572,3.10508,2.89447,3.2455,3.18691,50667,0.1261876219,26.8805604775,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-133.841674805,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.           0.           1.        -133.8416748],0,0
522,7.5391428318,0.2754350288,0.5233556028,490.7350552832,3.25851,3.04485,3.34074,3.40132,50668,0.2337484591,22.0058532704,anat_1,session_1,CMU_a,,16,,,,1,,1,1,1,1,84.9213104248,-123.0675354,-69.0260467529,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          84.92131042],[  -0.           1.          -0.        -123.0675354],[  0.           0.           1.         -69.02604675],0,0
523,9.9248286701,0.2778272613,0.3918679367,763.2646494834,3.521,3.2645,3.45423,3.87105,50669,0.152261088,28.0243707034,anat_1,session_1,CMU_b,,16,,,,1,,1,1,1,1,87.5,-127,-127,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.    1.   -0. -127.],[   0.    0.    1. -127.],0,0
524,14.2896424375,0.3699690527,0.4295001898,639.6112020226,3.603674932,3.459826849,3.4757720996,3.8916293379,50682,0.1342482401,22.6960438563,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,123.575996399,-107.825996399,-123.299003601,0,1,0,,,1,0,0,0,0,[  -0.97699976   -0.           -0.          123.5759964 ],[  -0.           1.200001    -0.        -107.8259964],[   0.            0.            0.97699952 -123.2990036 ],0,0
525,15.3543719158,0.3590986576,0.4289824695,964.6229324356,3.3125079406,3.3252082096,3.1257573282,3.4970302432,50683,0.0914523931,26.3565504755,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,131.003997803,-95.4283981323,-125.983001709,0,1,0,,,1,0,0,0,0,[  -0.97700047   -0.           -0.          131.0039978 ],[ -0.           1.19999719  -0.         -95.42839813],[   0.            0.            0.97700042 -125.98300171],0,0
526,13.4617504416,0.3659662614,0.4477195463,857.995918047,3.2353753894,3.2082093959,3.089224004,3.4171167468,50685,0.173369015,23.2325300099,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.976999,1,137.113006592,-78.9250030518,-131.895996094,0,1,0,,,1,0,0,0,0,[  -0.97699982   -0.           -0.          137.11300659],[ -0.           1.20000362  -0.         -78.92500305],[   0.            0.            0.9769991  -131.89599609],0,0
527,17.8757647696,0.3824817411,0.4067282584,2233.0064718228,3.4868459366,3.5366336343,3.370376875,3.5565632944,50686,0.0824897752,27.8253145295,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.976999,1,115.483001709,-65.4126968384,-187.07699585,0,1,0,,,1,0,0,0,0,[  -0.9769997    -0.           -0.          115.48300171],[ -0.           1.19999933  -0.         -65.41269684],[   0.            0.            0.97699934 -187.07699585],0,0
528,15.0463432785,0.3484764494,0.4266108953,796.5119246511,3.3995486873,3.4240329689,3.172448474,3.6168472787,50687,0.0920826233,26.487168441,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,127.496002197,-96.8740005493,-106.712997437,0,1,0,,,1,0,0,0,0,[  -0.97699994   -0.           -0.          127.4960022 ],[ -0.           1.19999743  -0.         -96.87400055],[   0.            0.            0.97700006 -106.71299744],0,0
529,15.0329179538,0.3542238649,0.4507992251,1230.5074880563,3.1975399186,3.2094650235,3.0384927533,3.3524086013,50688,0.1292029112,25.9637249466,anat_1,session_1,Leuven_1,,16,,,,1,,0.977001,1.2,0.976999,1,115.172996521,-71.9337997437,-147.432006836,0,1,0,,,1,0,0,0,0,[  -0.97700083   -0.           -0.          115.17299652],[ -0.           1.19999957  -0.         -71.93379974],[   0.            0.            0.97699904 -147.43200684],0,0
530,17.1475211699,0.3575593757,0.4226478849,979.2419995932,3.5675419829,3.5807471923,3.4289372603,3.6980416589,50689,0.0869834059,27.3901564133,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977001,1,116.877998352,-97.0859985352,-113.323997498,0,1,0,,,1,0,0,0,0,[  -0.977        -0.           -0.          116.87799835],[ -0.           1.20000446  -0.         -97.08599854],[   0.            0.            0.97700089 -113.3239975 ],0,0
531,15.0674755772,0.3456392024,0.3986620901,643.7113953725,3.3429760448,3.3718233503,3.115251733,3.5566399702,50690,0.0778230216,27.0747477651,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977001,1,123.36000061,-100.481002808,-96.0849990845,0,1,0,,,1,0,0,0,0,[  -0.97699958   -0.           -0.          123.36000061],[  -0.            1.19999933   -0.         -100.48100281],[  0.           0.           0.97700077 -96.08499908],0,0
532,17.4925790737,0.3788818599,0.4238424792,1496.9250622122,3.5332379454,3.5468675373,3.379955238,3.6792942125,50691,0.1102936895,27.9076173636,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,129.985992432,-90.8509979248,-152.861999512,0,1,0,,,1,0,0,0,0,[  -0.97700012   -0.           -0.          129.98599243],[ -0.           1.19999814  -0.         -90.85099792],[   0.            0.            0.97699988 -152.86199951],0,0
533,16.1414196126,0.3648809671,0.4441494271,1255.6558434863,3.5555924864,3.6546575667,3.3583968712,3.6623109765,50692,0.138689317,26.1331436782,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977001,1,119.28099823,-99.7880020142,-137.87600708,0,1,0,,,1,0,0,0,0,[  -0.97699988   -0.           -0.          119.28099823],[ -0.           1.19999814  -0.         -99.78800201],[   0.            0.            0.97700059 -137.87600708],0,0
534,13.1826057669,0.3591826969,0.4294015507,644.2945696756,3.2240839707,3.2317919925,3.0762482676,3.3709748388,50693,0.1395122458,23.7658695302,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.976999,1,130.492004395,-78.5708999634,-108.273002625,0,1,0,,,1,0,0,0,0,[  -0.97699976   -0.           -0.          130.49200439],[ -0.           1.19999743  -0.         -78.57089996],[   0.            0.            0.97699928 -108.27300262],0,0
535,12.0255750293,0.3461403626,0.4360142782,666.2098113439,3.162311419,3.1460375572,2.9805346953,3.3725406527,50694,0.102427897,22.8859917858,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.976999,1,127.303001404,-67.914100647,-112.100997925,0,1,0,,,1,0,0,0,0,[  -0.97700042   -0.           -0.          127.3030014 ],[ -0.           1.19999945  -0.         -67.91410065],[   0.            0.            0.97699934 -112.10099792],0,0
536,16.9224208102,0.3808776591,0.4242370367,715.3383684057,3.3867069037,3.4199417238,3.2253040343,3.521639392,50695,0.1133631979,26.3786041837,anat_1,session_1,Leuven_1,,16,,,,1,,0.976999,1.2,0.977,1,129.272003174,-109.699996948,-103.733001709,0,1,0,,,1,0,0,0,0,[  -0.9769991    -0.           -0.          129.27200317],[  -0.            1.1999954    -0.         -109.69999695],[   0.            0.            0.97699952 -103.73300171],0,0
537,15.3608269708,0.3631936334,0.4115530824,902.2366593908,3.4685648481,3.4653435274,3.2878859745,3.6625888967,50696,0.0817695927,25.4259804448,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,124.952003479,-72.8507995605,-119.755996704,0,1,0,,,1,0,0,0,0,[  -0.97699982   -0.           -0.          124.95200348],[ -0.           1.19999599  -0.         -72.85079956],[   0.            0.            0.97700018 -119.7559967 ],0,0
538,13.3391741511,0.3610602125,0.4593241772,758.8371735046,3.1867083927,3.1865224925,3.0288057145,3.353041152,50697,0.0867891524,24.2268772318,anat_1,session_1,Leuven_1,,16,,,,1,,0.976999,1.2,0.977,1,131.134994507,-76.0470962524,-114.667999268,0,1,0,,,1,0,0,0,0,[  -0.97699922   -0.           -0.          131.13499451],[ -0.           1.20000434  -0.         -76.04709625],[   0.            0.            0.97699964 -114.66799927],0,0
539,14.5490361796,0.3360355168,0.4273770099,1335.086916367,3.3383207929,3.3454057341,3.1755124395,3.5020392045,50698,0.0908077128,26.5142707471,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.976999,1,99.0322036743,-79.7906036377,-151.365997314,0,1,0,,,1,0,0,0,0,[ -0.97699958  -0.          -0.          99.03220367],[ -0.           1.2000016   -0.         -79.79060364],[   0.            0.            0.97699934 -151.36599731],0,0
540,16.1160946193,0.3809108021,0.4128944166,938.6878538912,3.4984666367,3.4905000515,3.3013041322,3.7158630862,50699,0.1097389681,26.0327162367,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,138.289993286,-75.6334991455,-123.732002258,0,1,0,,,1,0,0,0,0,[  -0.97700042   -0.           -0.          138.28999329],[ -0.           1.1999985   -0.         -75.63349915],[   0.            0.            0.97700047 -123.73200226],0,0
541,16.5604310775,0.3408171637,0.4191889499,2147.7911167691,3.3150215579,3.3369414498,3.1361434113,3.4810960456,50700,0.1025161152,29.2092218536,anat_1,session_1,Leuven_1,,16,,,,1,,0.976999,1.2,0.977,1,128.223007202,-68.4368972778,-168.31300354,0,1,0,,,1,0,0,0,0,[  -0.97699946   -0.           -0.          128.2230072 ],[ -0.           1.19999933  -0.         -68.43689728],[   0.            0.            0.97699976 -168.31300354],0,0
542,18.1783314137,0.3999665946,0.4013386694,1563.954473893,3.3209782365,3.3033367516,3.2001596133,3.4647682303,50701,0.0984619003,27.8707850806,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.20001,0.977,1,131.305999756,-80.4793014526,-163.130004883,0,1,0,,,1,0,0,0,0,[  -0.977        -0.           -0.          131.30599976],[ -0.           1.20000577  -0.         -80.47930145],[   0.            0.            0.97700042 -163.13000488],0,0
543,14.1660929347,0.3400316031,0.4372354116,961.335471847,3.4862509896,3.3898673598,3.3178549055,3.7673601898,50702,0.1009165948,25.2160483025,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,123.791999817,-86.4128036499,-124.132003784,0,1,0,,,1,0,0,0,0,[  -0.97699988   -0.           -0.          123.79199982],[ -0.           1.20000124  -0.         -86.41280365],[   0.            0.            0.97699976 -124.13200378],0,0
544,12.2395317758,0.334020841,0.4400240717,716.5017586639,3.3894758732,3.3888755583,3.2060383018,3.5840356028,50703,0.0854140505,22.4776509429,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.976999,1,132.714996338,-96.1309967041,-119.906997681,0,1,0,,,1,0,0,0,0,[  -0.97699958   -0.           -0.          132.71499634],[ -0.           1.19999814  -0.         -96.1309967 ],[   0.            0.            0.97699922 -119.90699768],0,0
545,14.0905865448,0.3375973413,0.4425014847,1040.1014753478,3.5832664551,3.6123835363,3.4159211315,3.7285006325,50704,0.0863869994,24.4501363618,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977001,1,113.25,-100.916999817,-130.259994507,0,1,0,,,1,0,0,0,0,[  -0.97700036   -0.           -0.          113.25      ],[  -0.            1.20000136   -0.         -100.91699982],[   0.            0.            0.97700131 -130.25999451],0,0
546,14.1393379945,0.3538678913,0.4080135952,694.4345702328,3.3697419305,3.3396933516,3.2016739824,3.5785535387,50705,0.1330781427,23.4786152582,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977001,1,126.717002869,-87.6370010376,-118.86000061,0,1,0,,,1,0,0,0,0,[  -0.97699988   -0.           -0.          126.71700287],[ -0.           1.2000035   -0.         -87.63700104],[   0.            0.            0.97700089 -118.86000061],0,0
547,15.6485249672,0.3563345223,0.4115197471,826.6286559894,3.2896962968,3.3111539822,3.1106313456,3.456525562,50706,0.0986218245,26.5686626699,anat_1,session_1,Leuven_1,,16,,,,1,,0.977001,1.2,0.977001,1,98.1520004272,-110.946998596,-122.175003052,0,1,0,,,1,0,0,0,0,[ -0.97700077  -0.          -0.          98.15200043],[  -0.            1.20000398   -0.         -110.9469986 ],[   0.            0.            0.97700131 -122.17500305],0,0
548,18.8758636165,0.3710609776,0.4092551656,1427.3332254586,3.4734619026,3.5422513659,3.2546113643,3.635035831,50707,0.0885089439,28.805843304,anat_1,session_1,Leuven_1,,16,,,,1,,0.977,1.2,0.977,1,129.996002197,-102.217002869,-145.718002319,0,1,0,,,1,0,0,0,0,[  -0.97700012   -0.           -0.          129.9960022 ],[  -0.            1.20000196   -0.         -102.21700287],[   0.            0.            0.977      -145.71800232],0,0
549,12.9617250903,0.3217389218,0.401006695,783.7059777236,3.4154790647,3.4422741588,3.1680078927,3.6536131085,50708,0.1002196505,25.0116335926,anat_1,session_1,Leuven_1,,16,,,,1,,0.976999,1.2,0.977,1,137.158996582,-87.854598999,-120.093002319,0,1,0,,,1,0,0,0,0,[  -0.97699946   -0.           -0.          137.15899658],[ -0.           1.20000017  -0.         -87.854599  ],[   0.            0.            0.977      -120.09300232],0,0
550,16.153404629,0.353010705,0.4383558137,1329.2580329452,3.3107559041,3.3362518094,3.2411569166,3.356027642,50709,0.1139018878,27.2904980663,anat_1,session_1,Leuven_1,,16,,,,1,,0.977001,1.2,0.977,1,128.70199585,-88.1613006592,-138.123001099,0,1,0,,,1,0,0,0,0,[  -0.97700059   -0.           -0.          128.70199585],[ -0.           1.20000052  -0.         -88.16130066],[   0.           0.           0.9770003 -138.1230011],0,0
551,15.7124399987,0.378454516,0.4200564755,884.193836483,3.1621552569,3.1442206415,2.9462250212,3.4132525779,50710,0.0703359836,26.4995016946,anat_1,session_1,Leuven_1,,16,,,,1,,0.976999,1.2,0.977001,1,120.434997559,-98.6890029907,-123.855003357,0,1,0,,,1,0,0,0,0,[  -0.97699887   -0.           -0.          120.43499756],[ -0.           1.20000339  -0.         -98.68900299],[   0.            0.            0.97700065 -123.85500336],0,0
552,19.0483783889,0.3750072421,0.398078304,917.8804000016,3.5109634593,3.5345991582,3.2928840285,3.7184589968,50711,0.0672355128,29.6691827521,anat_1,session_1,Leuven_1,,16,,,,1,,0.976999,1.2,0.976999,1,110.430999756,-118.435997009,-109.38999939,0,1,0,,,1,0,0,0,0,[  -0.97699904   -0.           -0.          110.43099976],[  -0.            1.19999671   -0.         -118.43599701],[   0.            0.            0.97699881 -109.38999939],0,0
553,16.9969774083,0.3823927971,0.3972036318,1082.1661910697,3.1997738163,3.1455514389,3.0121542785,3.4576584172,50722,0.0921329863,27.8635834612,anat_1,session_1,Leuven_2,,16,,,,1,,0.976999,1.2,0.976999,1,97.2919998169,-115.133003235,-137.772003174,0,1,0,,,1,0,0,0,0,[ -0.97699881  -0.          -0.          97.29199982],[  -0.            1.20000494   -0.         -115.13300323],[   0.            0.            0.97699934 -137.77200317],0,0
554,13.2731724046,0.3501436091,0.394888287,699.5565045469,3.1937897489,3.1733357833,3.0579148539,3.3572073769,50723,0.0861726185,25.9319577948,anat_1,session_1,Leuven_2,,16,,,,1,,0.977,1.2,0.977,1,122.644996643,-114.861000061,-124.896003723,0,1,0,,,1,0,0,0,0,[  -0.9770003    -0.           -0.          122.64499664],[  -0.            1.20000398   -0.         -114.86100006],[   0.            0.            0.97699952 -124.89600372],0,0
555,15.3871653249,0.3570607346,0.4266081075,1058.7165855881,3.2138666524,3.2500192875,3.0014683518,3.4030081805,50724,0.1156377568,26.33693853,anat_1,session_1,Leuven_2,,16,,,,1,,0.977,1.2,0.977,1,135.445007324,-89.0960006714,-126.004997253,0,1,0,,,1,0,0,0,0,[  -0.97700036   -0.           -0.          135.44500732],[ -0.           1.19999599  -0.         -89.09600067],[   0.            0.            0.9770003  -126.00499725],0,0
